  Report Parameter:  Resultant Wind Speed,,
      Parameter ID:  61103,,
   Parameter Units:  mi/hr,,
         Time base:  LST,,
Selection Criteria:  by Site,,
 Columns Sorted by:  CAMS number,,
,,
Date,Time,C695_1
20100601,0:00,7
20100601,1:00,7.09
20100601,2:00,7.63
20100601,3:00,8.2
20100601,4:00,7.22
20100601,5:00,4.9
20100601,6:00,2.83
20100601,7:00,3.48
20100601,8:00,4.63
20100601,9:00,4.18
20100601,10:00,5.54
20100601,11:00,3.72
20100601,12:00,3.47
20100601,13:00,4.06
20100601,14:00,13.17
20100601,15:00,12.84
20100601,16:00,12.12
20100601,17:00,11.64
20100601,18:00,13.01
20100601,19:00,11.87
20100601,20:00,10.25
20100601,21:00,10.02
20100601,22:00,6.64
20100601,23:00,5.85
20100602,0:00,4.8
20100602,1:00,2.88
20100602,2:00,4.7
20100602,3:00,5.49
20100602,4:00,5.11
20100602,5:00,4.97
20100602,6:00,4.37
20100602,7:00,3.97
20100602,8:00,5.99
20100602,9:00,4.19
20100602,10:00,6.49
20100602,11:00,5.46
20100602,12:00,3.3
20100602,13:00,5.51
20100602,14:00,12.43
20100602,15:00,11.12
20100602,16:00,8.96
20100602,17:00,10.25
20100602,18:00,7.55
20100602,19:00,11.37
20100602,20:00,10.62
20100602,21:00,8.38
20100602,22:00,9.2
20100602,23:00,7.05
20100603,0:00,11.01
20100603,1:00,14.46
20100603,2:00,12.11
20100603,3:00,6.34
20100603,4:00,6.85
20100603,5:00,7.06
20100603,6:00,11.42
20100603,7:00,7.3
20100603,8:00,2.7
20100603,9:00,6.63
20100603,10:00,5.75
20100603,11:00,4.92
20100603,12:00,5.77
20100603,13:00,9.46
20100603,14:00,6.87
20100603,15:00,5.82
20100603,16:00,7.81
20100603,17:00,5.55
20100603,18:00,3.15
20100603,19:00,2.78
20100603,20:00,0.87
20100603,21:00,5.87
20100603,22:00,10.01
20100603,23:00,11.07
20100604,0:00,11.02
20100604,1:00,9.66
20100604,2:00,8.92
20100604,3:00,7.27
20100604,4:00,6.12
20100604,5:00,8.73
20100604,6:00,7.96
20100604,7:00,8.57
20100604,8:00,10.01
20100604,9:00,12.49
20100604,10:00,12.29
20100604,11:00,12.65
20100604,12:00,12.49
20100604,13:00,12.33
20100604,14:00,10.05
20100604,15:00,8.03
20100604,16:00,7.54
20100604,17:00,4.9
20100604,18:00,5.65
20100604,19:00,7.84
20100604,20:00,4.02
20100604,21:00,6.66
20100604,22:00,7.17
20100604,23:00,6.48
20100605,0:00,8.35
20100605,1:00,6.48
20100605,2:00,5.68
20100605,3:00,6.1
20100605,4:00,8.29
20100605,5:00,7.55
20100605,6:00,7
20100605,7:00,7.19
20100605,8:00,10.63
20100605,9:00,7.19
20100605,10:00,6.16
20100605,11:00,5.78
20100605,12:00,6.48
20100605,13:00,7.74
20100605,14:00,13.6
20100605,15:00,16.9
20100605,16:00,15.35
20100605,17:00,14.26
20100605,18:00,13.29
20100605,19:00,10.23
20100605,20:00,8.9
20100605,21:00,9.32
20100605,22:00,8.33
20100605,23:00,7.37
20100606,0:00,5.81
20100606,1:00,7.5
20100606,2:00,5.88
20100606,3:00,5.64
20100606,4:00,6.36
20100606,5:00,6.28
20100606,6:00,5.18
20100606,7:00,7.22
20100606,8:00,7.33
20100606,9:00,7.37
20100606,10:00,5.41
20100606,11:00,5.32
20100606,12:00,4.38
20100606,13:00,4.89
20100606,14:00,5.33
20100606,15:00,10.82
20100606,16:00,2.9
20100606,17:00,2.28
20100606,18:00,2.72
20100606,19:00,5.44
20100606,20:00,10.13
20100606,21:00,9.25
20100606,22:00,5.02
20100606,23:00,4.43
20100607,0:00,5.25
20100607,1:00,3.69
20100607,2:00,0.51
20100607,3:00,1.56
20100607,4:00,2.57
20100607,5:00,2.3
20100607,6:00,2.45
20100607,7:00,1.22
20100607,8:00,0.42
20100607,9:00,8.89
20100607,10:00,8.58
20100607,11:00,2.94
20100607,12:00,2.27
20100607,13:00,0.09
20100607,14:00,5.67
20100607,15:00,2.36
20100607,16:00,5.33
20100607,17:00,7.73
20100607,18:00,8.62
20100607,19:00,11.79
20100607,20:00,11.59
20100607,21:00,8.88
20100607,22:00,8.59
20100607,23:00,8.37
20100608,0:00,10.1
20100608,1:00,5.22
20100608,2:00,2.72
20100608,3:00,3.68
20100608,4:00,4.18
20100608,5:00,2.97
20100608,6:00,4.4
20100608,7:00,6.59
20100608,8:00,8.73
20100608,9:00,10.82
20100608,10:00,2.12
20100608,11:00,5.05
20100608,12:00,5.09
20100608,13:00,1.92
20100608,14:00,5.2
20100608,15:00,7.27
20100608,16:00,11.19
20100608,17:00,13.51
20100608,18:00,11.82
20100608,19:00,10.65
20100608,20:00,10.21
20100608,21:00,10.6
20100608,22:00,10.13
20100608,23:00,10.12
20100609,0:00,7
20100609,1:00,5.86
20100609,2:00,7.76
20100609,3:00,9.34
20100609,4:00,9.41
20100609,5:00,10.5
20100609,6:00,12.46
20100609,7:00,13.94
20100609,8:00,16.74
20100609,9:00,16.92
20100609,10:00,15.81
20100609,11:00,14.98
20100609,12:00,14.28
20100609,13:00,14.16
20100609,14:00,14.54
20100609,15:00,16.76
20100609,16:00,15.99
20100609,17:00,14.8
20100609,18:00,15.76
20100609,19:00,14.18
20100609,20:00,12.06
20100609,21:00,11.58
20100609,22:00,11.24
20100609,23:00,10.92
20100610,0:00,9.46
20100610,1:00,8.1
20100610,2:00,9.06
20100610,3:00,9.24
20100610,4:00,10.02
20100610,5:00,8.44
20100610,6:00,9.57
20100610,7:00,11.84
20100610,8:00,15.2
20100610,9:00,17.28
20100610,10:00,16.92
20100610,11:00,16.79
20100610,12:00,17.97
20100610,13:00,18.33
20100610,14:00,17.15
20100610,15:00,15.85
20100610,16:00,15.52
20100610,17:00,16.44
20100610,18:00,14.92
20100610,19:00,14.96
20100610,20:00,14.21
20100610,21:00,11.54
20100610,22:00,9.39
20100610,23:00,8.53
20100611,0:00,8.81
20100611,1:00,10.15
20100611,2:00,9.22
20100611,3:00,8.48
20100611,4:00,10.4
20100611,5:00,12.2
20100611,6:00,11.96
20100611,7:00,13.05
20100611,8:00,16.73
20100611,9:00,13.79
20100611,10:00,16.33
20100611,11:00,17.96
20100611,12:00,19.58
20100611,13:00,18.44
20100611,14:00,18.63
20100611,15:00,15.94
20100611,16:00,15.84
20100611,17:00,14.68
20100611,18:00,13.72
20100611,19:00,14.44
20100611,20:00,13.44
20100611,21:00,12.97
20100611,22:00,11.8
20100611,23:00,13.56
20100612,0:00,12.37
20100612,1:00,12.58
20100612,2:00,12.42
20100612,3:00,10.38
20100612,4:00,8.71
20100612,5:00,7.42
20100612,6:00,10.83
20100612,7:00,14.11
20100612,8:00,16.25
20100612,9:00,15.99
20100612,10:00,14.65
20100612,11:00,17.69
20100612,12:00,15.71
20100612,13:00,15.92
20100612,14:00,16.04
20100612,15:00,16.97
20100612,16:00,15.58
20100612,17:00,14.72
20100612,18:00,16.92
20100612,19:00,14.55
20100612,20:00,13.84
20100612,21:00,13.21
20100612,22:00,12.91
20100612,23:00,11.97
20100613,0:00,11.93
20100613,1:00,10
20100613,2:00,8.79
20100613,3:00,6.78
20100613,4:00,7.57
20100613,5:00,7.19
20100613,6:00,7.26
20100613,7:00,10.68
20100613,8:00,11.54
20100613,9:00,13.52
20100613,10:00,13.54
20100613,11:00,11.59
20100613,12:00,13.27
20100613,13:00,14.15
20100613,14:00,14.81
20100613,15:00,15.04
20100613,16:00,14.39
20100613,17:00,13.65
20100613,18:00,14.79
20100613,19:00,12.59
20100613,20:00,10.88
20100613,21:00,8.71
20100613,22:00,7.06
20100613,23:00,7.96
20100614,0:00,8.08
20100614,1:00,5.85
20100614,2:00,7.32
20100614,3:00,5.75
20100614,4:00,5.98
20100614,5:00,6.21
20100614,6:00,7.22
20100614,7:00,8.77
20100614,8:00,10.28
20100614,9:00,9.37
20100614,10:00,8.82
20100614,11:00,8.38
20100614,12:00,8.06
20100614,13:00,9.96
20100614,14:00,12.37
20100614,15:00,14.75
20100614,16:00,16.45
20100614,17:00,16.66
20100614,18:00,16.42
20100614,19:00,14.3
20100614,20:00,10.98
20100614,21:00,7.85
20100614,22:00,7.47
20100614,23:00,7.04
20100615,0:00,6.2
20100615,1:00,6.37
20100615,2:00,4.82
20100615,3:00,5.42
20100615,4:00,5.47
20100615,5:00,4.61
20100615,6:00,5.38
20100615,7:00,6.33
20100615,8:00,6.98
20100615,9:00,5.97
20100615,10:00,5.91
20100615,11:00,6.26
20100615,12:00,6.25
20100615,13:00,9.35
20100615,14:00,3.8
20100615,15:00,3.88
20100615,16:00,12.7
20100615,17:00,12.78
20100615,18:00,11.93
20100615,19:00,10.48
20100615,20:00,7.72
20100615,21:00,7.59
20100615,22:00,6.31
20100615,23:00,8.53
20100616,0:00,6.49
20100616,1:00,6.65
20100616,2:00,6.45
20100616,3:00,5.72
20100616,4:00,5.29
20100616,5:00,6.68
20100616,6:00,6.78
20100616,7:00,5.24
20100616,8:00,4.6
20100616,9:00,4.45
20100616,10:00,3.15
20100616,11:00,5.22
20100616,12:00,7.5
20100616,13:00,7.85
20100616,14:00,10.63
20100616,15:00,11.99
20100616,16:00,13.49
20100616,17:00,13.4
20100616,18:00,14.84
20100616,19:00,12.7
20100616,20:00,11.79
20100616,21:00,7.44
20100616,22:00,5.33
20100616,23:00,5.92
20100617,0:00,5.98
20100617,1:00,6.2
20100617,2:00,4.96
20100617,3:00,4.54
20100617,4:00,5.18
20100617,5:00,6.12
20100617,6:00,7.44
20100617,7:00,7.75
20100617,8:00,7.74
20100617,9:00,9.12
20100617,10:00,12.15
20100617,11:00,11.59
20100617,12:00,11.55
20100617,13:00,13.28
20100617,14:00,13.23
20100617,15:00,12.69
20100617,16:00,11.63
20100617,17:00,11.79
20100617,18:00,12.1
20100617,19:00,10.37
20100617,20:00,10.99
20100617,21:00,9.4
20100617,22:00,6.78
20100617,23:00,8.57
20100618,0:00,9.55
20100618,1:00,9.1
20100618,2:00,8.11
20100618,3:00,8.75
20100618,4:00,5.87
20100618,5:00,3.74
20100618,6:00,4.91
20100618,7:00,6.26
20100618,8:00,8.68
20100618,9:00,9.25
20100618,10:00,6.6
20100618,11:00,5.7
20100618,12:00,7.19
20100618,13:00,7.69
20100618,14:00,12.54
20100618,15:00,15.01
20100618,16:00,15.88
20100618,17:00,16.16
20100618,18:00,13.85
20100618,19:00,12.87
20100618,20:00,11.9
20100618,21:00,8.91
20100618,22:00,9.12
20100618,23:00,6.55
20100619,0:00,5.06
20100619,1:00,6.01
20100619,2:00,4.51
20100619,3:00,6.48
20100619,4:00,4.71
20100619,5:00,6.19
20100619,6:00,1.96
20100619,7:00,1.7
20100619,8:00,6.17
20100619,9:00,4.67
20100619,10:00,5.85
20100619,11:00,5.71
20100619,12:00,6.96
20100619,13:00,5.34
20100619,14:00,7.82
20100619,15:00,8.29
20100619,16:00,10.39
20100619,17:00,14.37
20100619,18:00,15.03
20100619,19:00,12.33
20100619,20:00,10.16
20100619,21:00,7.54
20100619,22:00,6.7
20100619,23:00,4.59
20100620,0:00,5.12
20100620,1:00,5.31
20100620,2:00,4.5
20100620,3:00,5.02
20100620,4:00,6.12
20100620,5:00,6.5
20100620,6:00,5.11
20100620,7:00,6.48
20100620,8:00,4.72
20100620,9:00,4.68
20100620,10:00,2.95
20100620,11:00,2.37
20100620,12:00,2.62
20100620,13:00,4.08
20100620,14:00,7.95
20100620,15:00,10.42
20100620,16:00,10.86
20100620,17:00,12.94
20100620,18:00,13.43
20100620,19:00,11.36
20100620,20:00,9.85
20100620,21:00,6.7
20100620,22:00,6.39
20100620,23:00,5.5
20100621,0:00,5.41
20100621,1:00,4.49
20100621,2:00,5.8
20100621,3:00,2.79
20100621,4:00,3.98
20100621,5:00,2.93
20100621,6:00,1.04
20100621,7:00,2.46
20100621,8:00,5.08
20100621,9:00,3.96
20100621,10:00,2.89
20100621,11:00,3.39
20100621,12:00,3.06
20100621,13:00,3.19
20100621,14:00,5.87
20100621,15:00,6.79
20100621,16:00,11.96
20100621,17:00,13.57
20100621,18:00,9.74
20100621,19:00,9.58
20100621,20:00,9.8
20100621,21:00,9.37
20100621,22:00,5.73
20100621,23:00,6.83
20100622,0:00,7.1
20100622,1:00,6.64
20100622,2:00,7.06
20100622,3:00,3.17
20100622,4:00,1.04
20100622,5:00,0.82
20100622,6:00,0.61
20100622,7:00,1.91
20100622,8:00,3.44
20100622,9:00,2.73
20100622,10:00,5.19
20100622,11:00,5.05
20100622,12:00,3.39
20100622,13:00,5
20100622,14:00,9.65
20100622,15:00,11.17
20100622,16:00,3.36
20100622,17:00,7
20100622,18:00,5.19
20100622,19:00,9.05
20100622,20:00,9.6
20100622,21:00,8.53
20100622,22:00,6.48
20100622,23:00,4.37
20100623,0:00,3.58
20100623,1:00,7.19
20100623,2:00,5.98
20100623,3:00,7.31
20100623,4:00,4.87
20100623,5:00,2.97
20100623,6:00,2.7
20100623,7:00,1.11
20100623,8:00,0.58
20100623,9:00,1.92
20100623,10:00,1.58
20100623,11:00,6.45
20100623,12:00,8.53
20100623,13:00,10.49
20100623,14:00,8.26
20100623,15:00,8.52
20100623,16:00,11.36
20100623,17:00,9.34
20100623,18:00,10.22
20100623,19:00,9.52
20100623,20:00,8.95
20100623,21:00,7.17
20100623,22:00,7.62
20100623,23:00,5.4
20100624,0:00,4.84
20100624,1:00,3.1
20100624,2:00,1.32
20100624,3:00,0.21
20100624,4:00,2.66
20100624,5:00,10.79
20100624,6:00,8.33
20100624,7:00,5.31
20100624,8:00,5.01
20100624,9:00,0.71
20100624,10:00,0.67
20100624,11:00,0.91
20100624,12:00,3.35
20100624,13:00,2.6
20100624,14:00,1.98
20100624,15:00,3.36
20100624,16:00,6.83
20100624,17:00,9.32
20100624,18:00,11.23
20100624,19:00,10.01
20100624,20:00,7.86
20100624,21:00,5.3
20100624,22:00,1.36
20100624,23:00,4.92
20100625,0:00,4.96
20100625,1:00,2.22
20100625,2:00,2
20100625,3:00,3.52
20100625,4:00,1.88
20100625,5:00,0.24
20100625,6:00,1.32
20100625,7:00,0.79
20100625,8:00,3.11
20100625,9:00,3.37
20100625,10:00,0.9
20100625,11:00,4.87
20100625,12:00,5.79
20100625,13:00,2.03
20100625,14:00,4.5
20100625,15:00,9.6
20100625,16:00,8.39
20100625,17:00,10.37
20100625,18:00,8.77
20100625,19:00,8.31
20100625,20:00,8.15
20100625,21:00,8.31
20100625,22:00,8.1
20100625,23:00,6.13
20100626,0:00,6.04
20100626,1:00,8.77
20100626,2:00,7.09
20100626,3:00,6.51
20100626,4:00,4.57
20100626,5:00,3.63
20100626,6:00,1.31
20100626,7:00,4.19
20100626,8:00,5.64
20100626,9:00,5.03
20100626,10:00,5.48
20100626,11:00,7.31
20100626,12:00,9.99
20100626,13:00,13.63
20100626,14:00,13.41
20100626,15:00,13.8
20100626,16:00,14.36
20100626,17:00,14.19
20100626,18:00,14.2
20100626,19:00,10.44
20100626,20:00,9.12
20100626,21:00,8.27
20100626,22:00,8.13
20100626,23:00,8.39
20100627,0:00,7.18
20100627,1:00,5.78
20100627,2:00,5.64
20100627,3:00,3.47
20100627,4:00,1.68
20100627,5:00,0.92
20100627,6:00,0.45
20100627,7:00,0.67
20100627,8:00,4.87
20100627,9:00,7.07
20100627,10:00,6.6
20100627,11:00,6.18
20100627,12:00,8.96
20100627,13:00,9.59
20100627,14:00,10.57
20100627,15:00,12.08
20100627,16:00,15.59
20100627,17:00,13.75
20100627,18:00,13.53
20100627,19:00,11.64
20100627,20:00,10.56
20100627,21:00,7.53
20100627,22:00,6.94
20100627,23:00,7.7
20100628,0:00,6.19
20100628,1:00,5.12
20100628,2:00,5.16
20100628,3:00,2.86
20100628,4:00,0.42
20100628,5:00,1.97
20100628,6:00,2.4
20100628,7:00,4.1
20100628,8:00,5.14
20100628,9:00,6.35
20100628,10:00,8.99
20100628,11:00,6.92
20100628,12:00,5.19
20100628,13:00,8.6
20100628,14:00,4.12
20100628,15:00,5.49
20100628,16:00,9.56
20100628,17:00,5.7
20100628,18:00,7.42
20100628,19:00,7.73
20100628,20:00,6.61
20100628,21:00,5.46
20100628,22:00,4.79
20100628,23:00,3.6
20100629,0:00,4.89
20100629,1:00,6.12
20100629,2:00,5.88
20100629,3:00,5.26
20100629,4:00,6.73
20100629,5:00,9.45
20100629,6:00,9.45
20100629,7:00,11.23
20100629,8:00,11.47
20100629,9:00,14.06
20100629,10:00,16.28
20100629,11:00,15.33
20100629,12:00,17.18
20100629,13:00,17.63
20100629,14:00,17.47
20100629,15:00,17.56
20100629,16:00,16.52
20100629,17:00,9.06
20100629,18:00,9.2
20100629,19:00,13.85
20100629,20:00,10.67
20100629,21:00,11.49
20100629,22:00,12.46
20100629,23:00,11.73
20100630,0:00,14
20100630,1:00,11.75
20100630,2:00,12.49
20100630,3:00,14.73
20100630,4:00,14.99
20100630,5:00,11.86
20100630,6:00,12.29
20100630,7:00,13.72
20100630,8:00,14.6
20100630,9:00,15.8
20100630,10:00,15.88
20100630,11:00,18.11
20100630,12:00,15.3
20100630,13:00,16.83
20100630,14:00,17.01
20100630,15:00,19.99
20100630,16:00,19.22
20100630,17:00,17.65
20100630,18:00,19.24
20100630,19:00,19.94
20100630,20:00,15.36
20100630,21:00,16.08
20100630,22:00,16.61
20100630,23:00,15.11
20100701,0:00,13.76
20100701,1:00,13.95
20100701,2:00,12.57
20100701,3:00,13.04
20100701,4:00,12.86
20100701,5:00,14.52
20100701,6:00,14.97
20100701,7:00,15.53
20100701,8:00,16.63
20100701,9:00,18.45
20100701,10:00,16.46
20100701,11:00,13.13
20100701,12:00,13.93
20100701,13:00,13.56
20100701,14:00,11.99
20100701,15:00,9.44
20100701,16:00,12.39
20100701,17:00,13.24
20100701,18:00,11.4
20100701,19:00,11.15
20100701,20:00,10.14
20100701,21:00,10.04
20100701,22:00,10.13
20100701,23:00,9.55
20100702,0:00,10.03
20100702,1:00,8.79
20100702,2:00,8.4
20100702,3:00,8.25
20100702,4:00,6.1
20100702,5:00,8.99
20100702,6:00,9.27
20100702,7:00,2.73
20100702,8:00,6.98
20100702,9:00,7.11
20100702,10:00,9.33
20100702,11:00,16.82
20100702,12:00,5.28
20100702,13:00,11.42
20100702,14:00,3.06
20100702,15:00,6.37
20100702,16:00,6.88
20100702,17:00,6.35
20100702,18:00,7.08
20100702,19:00,7.36
20100702,20:00,9.48
20100702,21:00,11.06
20100702,22:00,10.14
20100702,23:00,9.71
20100703,0:00,9.37
20100703,1:00,9.74
20100703,2:00,9.29
20100703,3:00,8.96
20100703,4:00,8.76
20100703,5:00,9.29
20100703,6:00,8.03
20100703,7:00,11.12
20100703,8:00,13.59
20100703,9:00,13.94
20100703,10:00,14.76
20100703,11:00,14.66
20100703,12:00,13.07
20100703,13:00,7.79
20100703,14:00,13.66
20100703,15:00,13.19
20100703,16:00,12.18
20100703,17:00,10.04
20100703,18:00,7.07
20100703,19:00,8.74
20100703,20:00,7.61
20100703,21:00,7.67
20100703,22:00,9.14
20100703,23:00,10.58
20100704,0:00,8.76
20100704,1:00,7.86
20100704,2:00,8.39
20100704,3:00,10.22
20100704,4:00,9.55
20100704,5:00,8.85
20100704,6:00,8.93
20100704,7:00,9.32
20100704,8:00,10.2
20100704,9:00,10.32
20100704,10:00,10.15
20100704,11:00,10.55
20100704,12:00,10.39
20100704,13:00,12.29
20100704,14:00,12.86
20100704,15:00,12.57
20100704,16:00,13.81
20100704,17:00,12.83
20100704,18:00,12.98
20100704,19:00,10.53
20100704,20:00,8.37
20100704,21:00,7.8
20100704,22:00,7.06
20100704,23:00,8.23
20100705,0:00,8.44
20100705,1:00,6.86
20100705,2:00,6.79
20100705,3:00,5.34
20100705,4:00,5.27
20100705,5:00,4.94
20100705,6:00,3.1
20100705,7:00,1.89
20100705,8:00,3.77
20100705,9:00,3.06
20100705,10:00,2.97
20100705,11:00,0.88
20100705,12:00,2.79
20100705,13:00,4.29
20100705,14:00,5.23
20100705,15:00,9.01
20100705,16:00,8.69
20100705,17:00,7.16
20100705,18:00,5.16
20100705,19:00,6.04
20100705,20:00,4.95
20100705,21:00,4.33
20100705,22:00,5.49
20100705,23:00,4.87
20100706,0:00,5.17
20100706,1:00,5.88
20100706,2:00,4.38
20100706,3:00,6.54
20100706,4:00,8.07
20100706,5:00,5.97
20100706,6:00,6.58
20100706,7:00,8.87
20100706,8:00,9.56
20100706,9:00,8.63
20100706,10:00,9.22
20100706,11:00,8.26
20100706,12:00,8.75
20100706,13:00,7.63
20100706,14:00,8.2
20100706,15:00,6.1
20100706,16:00,10.62
20100706,17:00,12.02
20100706,18:00,6.4
20100706,19:00,5.65
20100706,20:00,3.16
20100706,21:00,2.86
20100706,22:00,3.28
20100706,23:00,5.68
20100707,0:00,1.9
20100707,1:00,1.15
20100707,2:00,2.59
20100707,3:00,5.73
20100707,4:00,4.89
20100707,5:00,7.9
20100707,6:00,7.36
20100707,7:00,10.76
20100707,8:00,7.94
20100707,9:00,9.63
20100707,10:00,12.02
20100707,11:00,6.91
20100707,12:00,4.79
20100707,13:00,1.36
20100707,14:00,4.77
20100707,15:00,4.89
20100707,16:00,2.56
20100707,17:00,9.88
20100707,18:00,12.61
20100707,19:00,14.12
20100707,20:00,13.49
20100707,21:00,12.95
20100707,22:00,12.15
20100707,23:00,13.46
20100708,0:00,12.45
20100708,1:00,11.15
20100708,2:00,10.92
20100708,3:00,10.23
20100708,4:00,8.68
20100708,5:00,5.08
20100708,6:00,7.45
20100708,7:00,10.41
20100708,8:00,10.29
20100708,9:00,3.95
20100708,10:00,12.35
20100708,11:00,10.97
20100708,12:00,10.07
20100708,13:00,6.96
20100708,14:00,12.26
20100708,15:00,11.2
20100708,16:00,7.12
20100708,17:00,11.14
20100708,18:00,12.03
20100708,19:00,11.36
20100708,20:00,10.03
20100708,21:00,9.51
20100708,22:00,9.78
20100708,23:00,10.44
20100709,0:00,8.78
20100709,1:00,8.58
20100709,2:00,9.53
20100709,3:00,8.04
20100709,4:00,3.96
20100709,5:00,4.96
20100709,6:00,5.61
20100709,7:00,6.52
20100709,8:00,7.98
20100709,9:00,8.29
20100709,10:00,12.99
20100709,11:00,13.56
20100709,12:00,12.71
20100709,13:00,10.13
20100709,14:00,8.97
20100709,15:00,8.02
20100709,16:00,9.25
20100709,17:00,9.62
20100709,18:00,10.32
20100709,19:00,7.92
20100709,20:00,5.4
20100709,21:00,4.34
20100709,22:00,3.32
20100709,23:00,3.96
20100710,0:00,4.11
20100710,1:00,4.52
20100710,2:00,4.14
20100710,3:00,4.34
20100710,4:00,4.17
20100710,5:00,3.31
20100710,6:00,2.33
20100710,7:00,3.08
20100710,8:00,2.47
20100710,9:00,0.77
20100710,10:00,1.22
20100710,11:00,4.67
20100710,12:00,6.81
20100710,13:00,8.02
20100710,14:00,6.01
20100710,15:00,7.31
20100710,16:00,6.7
20100710,17:00,3.92
20100710,18:00,6.34
20100710,19:00,10.37
20100710,20:00,9.87
20100710,21:00,8.1
20100710,22:00,7.79
20100710,23:00,6.7
20100711,0:00,7.58
20100711,1:00,8.04
20100711,2:00,9.86
20100711,3:00,8.31
20100711,4:00,7.58
20100711,5:00,7.89
20100711,6:00,7.64
20100711,7:00,8.38
20100711,8:00,10.43
20100711,9:00,9.46
20100711,10:00,8.73
20100711,11:00,8.19
20100711,12:00,8.64
20100711,13:00,7.14
20100711,14:00,7.16
20100711,15:00,10.56
20100711,16:00,11.16
20100711,17:00,12.01
20100711,18:00,11.29
20100711,19:00,10.22
20100711,20:00,10.47
20100711,21:00,9.63
20100711,22:00,6.77
20100711,23:00,6.32
20100712,0:00,5.7
20100712,1:00,6.77
20100712,2:00,7.3
20100712,3:00,7.27
20100712,4:00,5.65
20100712,5:00,6.03
20100712,6:00,7.08
20100712,7:00,9.53
20100712,8:00,10.97
20100712,9:00,10.67
20100712,10:00,10.18
20100712,11:00,12.02
20100712,12:00,14.23
20100712,13:00,14.89
20100712,14:00,13.85
20100712,15:00,11.93
20100712,16:00,12.38
20100712,17:00,12.62
20100712,18:00,12.97
20100712,19:00,12.24
20100712,20:00,11.01
20100712,21:00,10.45
20100712,22:00,11.47
20100712,23:00,11.19
20100713,0:00,11.44
20100713,1:00,11.84
20100713,2:00,9.15
20100713,3:00,8.37
20100713,4:00,9.15
20100713,5:00,8.93
20100713,6:00,5.65
20100713,7:00,9.74
20100713,8:00,11.95
20100713,9:00,14.12
20100713,10:00,10.91
20100713,11:00,13.13
20100713,12:00,11.43
20100713,13:00,13.18
20100713,14:00,12.9
20100713,15:00,13.73
20100713,16:00,13.95
20100713,17:00,12.94
20100713,18:00,13.19
20100713,19:00,11.64
20100713,20:00,11.27
20100713,21:00,10.11
20100713,22:00,9.54
20100713,23:00,10.15
20100714,0:00,8.97
20100714,1:00,10.28
20100714,2:00,9.76
20100714,3:00,7.76
20100714,4:00,7.18
20100714,5:00,7.44
20100714,6:00,6.23
20100714,7:00,6.8
20100714,8:00,9.94
20100714,9:00,10.69
20100714,10:00,8.9
20100714,11:00,9.07
20100714,12:00,7.98
20100714,13:00,8.62
20100714,14:00,8.59
20100714,15:00,8.5
20100714,16:00,13.02
20100714,17:00,13.24
20100714,18:00,12.8
20100714,19:00,11.82
20100714,20:00,10.63
20100714,21:00,10.16
20100714,22:00,8.93
20100714,23:00,8.98
20100715,0:00,7.03
20100715,1:00,6.59
20100715,2:00,4.98
20100715,3:00,5.13
20100715,4:00,4.02
20100715,5:00,5.38
20100715,6:00,3.14
20100715,7:00,4.82
20100715,8:00,5.99
20100715,9:00,6.32
20100715,10:00,5
20100715,11:00,5.2
20100715,12:00,4.77
20100715,13:00,2.9
20100715,14:00,2.24
20100715,15:00,1.82
20100715,16:00,7.44
20100715,17:00,13.77
20100715,18:00,10.61
20100715,19:00,11.84
20100715,20:00,10.13
20100715,21:00,8.58
20100715,22:00,7.41
20100715,23:00,7.6
20100716,0:00,7.96
20100716,1:00,7.1
20100716,2:00,6.5
20100716,3:00,6.75
20100716,4:00,6.62
20100716,5:00,7.32
20100716,6:00,5.66
20100716,7:00,6.38
20100716,8:00,4.46
20100716,9:00,2.55
20100716,10:00,2.14
20100716,11:00,1.38
20100716,12:00,1.06
20100716,13:00,3.65
20100716,14:00,2.69
20100716,15:00,1.81
20100716,16:00,4.24
20100716,17:00,5.2
20100716,18:00,10.02
20100716,19:00,12.04
20100716,20:00,11.3
20100716,21:00,7.74
20100716,22:00,6.9
20100716,23:00,6.52
20100717,0:00,5.58
20100717,1:00,6.12
20100717,2:00,5.85
20100717,3:00,6.4
20100717,4:00,5.72
20100717,5:00,6.46
20100717,6:00,6.41
20100717,7:00,5.63
20100717,8:00,3.21
20100717,9:00,1.58
20100717,10:00,1.45
20100717,11:00,1.47
20100717,12:00,4.43
20100717,13:00,3.05
20100717,14:00,4.45
20100717,15:00,8.21
20100717,16:00,7.64
20100717,17:00,6.43
20100717,18:00,5.37
20100717,19:00,6.96
20100717,20:00,2.77
20100717,21:00,3.49
20100717,22:00,3.17
20100717,23:00,5.94
20100718,0:00,5.62
20100718,1:00,4.45
20100718,2:00,4.18
20100718,3:00,4.46
20100718,4:00,4.91
20100718,5:00,5.76
20100718,6:00,5.01
20100718,7:00,4.19
20100718,8:00,4.03
20100718,9:00,3.89
20100718,10:00,6.36
20100718,11:00,4.72
20100718,12:00,7.81
20100718,13:00,11.02
20100718,14:00,9.1
20100718,15:00,5.17
20100718,16:00,4.39
20100718,17:00,6.87
20100718,18:00,3.6
20100718,19:00,0.98
20100718,20:00,4.42
20100718,21:00,6.11
20100718,22:00,7.21
20100718,23:00,6.79
20100719,0:00,7.57
20100719,1:00,5.51
20100719,2:00,6.17
20100719,3:00,6.96
20100719,4:00,5.49
20100719,5:00,6.84
